ball_y,ball_x,vy,vx,paddle_agent_y,paddle_opponent_y,action
0.29791668,0.4727143,-0.5042906,0.9957094,0.43,0.24,0
0.7620187,0.037148666,-0.5022356,-0.9977644,0.7,0.43,1
0.11491348,0.04753737,0.50034946,0.99965054,0.05666667,0.42,0
0.35376647,0.64920515,-0.51398766,0.98601234,0.44,0.3,1
0.6936011,0.69790393,0.5269468,0.9730532,0.43666667,0.62,1
0.60157424,0.552378,0.5165039,-0.9834961,0.5366667,0.43666667,1
0.61171466,0.4697614,0.68871564,-0.81128436,0.54,0.43666667,0
0.34581006,0.05853836,-0.5007059,0.9992941,0.32666665,0.4,0
0.86636585,0.15136854,0.51305026,0.98694974,0.57,0.56666666,1
0.6262289,0.3562648,-0.52020115,-0.97979885,0.5566667,0.42666668,0
0.45608532,0.61534166,-0.50636905,-0.99363095,0.39,0.44,1
0.69235164,0.2847922,-0.5001033,-0.9998967,0.62666667,0.43,1
0.17416838,0.53958267,0.51757336,-0.98242664,0.11,0.44,1
0.1636491,0.32654378,0.5011535,0.9988465,0.32,0.13,0
0.59917486,0.8868928,0.5133742,-0.9866258,0.53,0.43,0
0.47011983,0.97492194,-0.50116175,-0.99883825,0.44,0.40666667,1
0.05047095,0.8856695,-0.989443,0.510557,0.44,0.19666667,1
0.4457913,0.37963074,-0.53019345,0.96980655,0.43,0.39,0
0.37141135,0.33664677,0.5076533,0.9923467,0.39666668,0.29666665,0
0.40520498,0.26758328,0.5003485,0.9996515,0.41666666,0.32666665,0
0.87202114,0.8501695,0.50683254,0.99316746,0.42666668,0.79,0
0.4469554,0.35430863,-0.56000763,-0.93999237,0.38666666,0.43,1
0.28639236,0.9196792,0.5093245,-0.9906755,0.37666667,0.22666667,1
0.3607244,0.3778501,0.65530384,0.84469616,0.43666667,0.28,1
0.27576023,0.5107334,0.52680165,0.97319835,0.43,0.2,0
0.29594007,0.6056964,-0.5170552,-0.9829448,0.24,0.42666668,1
0.8532572,0.43224436,-0.52264404,-0.97735596,0.8,0.43,1
0.64894915,0.20797552,0.5005234,0.9994766,0.44,0.57,1
0.087313786,0.6810908,0.5167374,0.9832626,0.42666668,0.016666668,0
0.28482202,0.84421843,-0.5003575,-0.9996425,0.29666665,0.43666667,1
0.37502375,0.45441753,-0.5208131,-0.9791869,0.31,0.44,1
0.4135517,0.42442796,-0.5027762,0.9972238,0.44,0.36,1
0.11188595,0.87317866,-0.5027762,0.9972238,0.43,0.05,0
0.9317453,0.1143812,0.5185752,0.9814248,0.7,0.52666664,1
0.20962791,0.6536503,-0.5064976,-0.9935024,0.14666666,0.42666668,1
0.9427254,0.6189529,-0.507139,0.992861,0.43,0.85,0
0.3990414,0.6957863,0.5001203,0.9998797,0.43,0.32,0
0.928928,0.38774145,-0.5199944,-0.9800056,0.85,0.43,0
0.3311862,0.9034439,0.5115045,-0.9884955,0.35666665,0.27666667,1
0.8477156,0.22691815,0.51843274,0.98156726,0.43,0.63666666,0
0.39922667,0.18722986,-0.519708,0.980292,0.43666667,0.34666666,1
0.71668863,0.43272758,0.50000006,0.99999994,0.42666668,0.63666666,0
0.8016945,0.6534019,-0.5170289,0.9829711,0.44,0.75,1
0.26575816,0.5852693,-0.5105616,0.9894384,0.43,0.19666667,0
0.6720719,0.84361863,-0.5054786,-0.9945214,0.56,0.57,0
0.23496714,0.91983855,0.50208867,0.99791133,0.42666668,0.15666667,0
0.7425607,0.82861143,-0.50161076,-0.99838924,0.59,0.63,0
0.7678913,0.20926377,-0.7259763,0.7740237,0.61,0.6666667,1
0.5838039,0.8201229,-0.50081944,-0.99918056,0.5233333,0.47,1
0.141057,0.13416658,-0.5001303,0.9998697,0.25666666,0.33,0
0.8952553,0.2737124,-0.503059,0.996941,0.56666666,0.68666667,1
0.43306395,0.06276707,-0.51798415,0.98201585,0.42666668,0.38666666,0
0.44551754,0.1123034,0.510453,-0.989547,0.38,0.42666668,1
0.9284314,0.16949388,0.51595175,0.98404825,0.5966667,0.58666664,1
0.1452749,0.7354092,0.5005326,0.9994674,0.42666668,0.06666667,0
0.0898411,0.70530814,0.57427037,0.92572963,0.44,0.016666668,1
0.5199536,0.92524016,0.5097392,-0.9902608,0.43666667,0.44,0
0.45474124,0.5207009,0.5244904,0.9755096,0.42666668,0.38,0
0.70214593,0.67331755,0.5301206,-0.9698794,0.63666666,0.43,1
0.23524223,0.25962156,-0.5007994,-0.9992006,0.18,0.43,1
0.14851432,0.36277354,0.52586883,0.97413117,0.44,0.09,1
0.5473657,0.4630781,-0.66445965,0.83554035,0.43,0.48666668,0
0.5142712,0.047381863,0.5211383,0.9788617,0.44,0.43666667,1
0.24166869,0.23747097,0.50034946,0.99965054,0.24666667,0.23,0
0.35282785,0.8124554,-0.5014085,-0.9985915,0.28666666,0.43666667,1
0.6390513,0.3178539,0.5290303,-0.9709697,0.57,0.43666667,0
0.101504736,0.87170815,-0.5004637,0.9995363,0.43,0.04,0
0.49064845,0.0978434,0.50004303,-0.99995697,0.42,0.43666667,0
0.38733423,0.904742,-0.5082483,-0.9917517,0.35666665,0.42666668,1
0.10445946,0.74815285,0.5067918,0.9932082,0.42666668,0.026666667,0
0.6295781,0.46750054,0.700556,-0.799444,0.55,0.42666668,0
0.88656324,0.38680366,-0.5206211,0.9793789,0.44,0.7966667,1
0.9727937,0.103712864,-0.522971,0.977029,0.77,0.51666665,1
0.33954933,0.4918311,0.54529023,-0.95470977,0.27,0.43666667,0
0.29385123,0.57539076,0.5104048,0.9895952,0.43666667,0.22,1
0.16344076,0.543941,-0.8820679,-0.6179321,0.19666667,0.44,1
0.517148,0.8766096,0.5047706,-0.9952294,0.45,0.43666667,0
0.07742377,0.7213112,-0.5059363,-0.9940637,0.18,0.43666667,1
0.5483492,0.37188053,0.50751734,0.99248266,0.42666668,0.46666667,0
0.4814827,0.91727084,-0.50034666,0.99965334,0.43666667,0.42666668,1
0.047412995,0.2584032,0.50006485,0.99993515,0.31,0.2,0
0.06366352,0.13515073,-0.989443,0.510557,0.43,0.22666667,0
0.9411139,0.16233188,0.51517564,0.98482436,0.62666667,0.57666665,1
0.65161806,0.33302656,0.5078712,0.9921288,0.43666667,0.58666664,1
0.5512583,0.37791055,0.5140564,0.9859436,0.42666668,0.48666668,0
0.6905321,0.82669216,0.5014398,-0.9985602,0.58,0.43,0
0.34241763,0.07824821,0.52278644,0.97721356,0.27666667,0.38666666,0
0.9690051,0.30189264,0.5174994,0.9825006,0.43666667,0.70666665,1
0.7082957,0.36513382,0.51109695,0.98890305,0.44,0.63,1
0.03181444,0.97641945,-0.7985971,-0.7014029,0.43,0.016666668,1
0.21129015,0.6374849,0.88104844,0.61895156,0.44,0.11666667,1
0.79454005,0.3578567,0.50065637,0.99934363,0.44,0.73,1
0.3336026,0.69999534,-0.50000834,-0.99999166,0.26666668,0.43666667,0
0.7462088,0.953016,-0.5054786,-0.9945214,0.45,0.68,0
0.2768552,0.80940855,0.5040408,-0.9959592,0.27666667,0.25666666,1
0.47265252,0.48077857,0.507403,0.992597,0.42666668,0.40666667,0
0.37967935,0.30291373,0.50001204,-0.99998796,0.3,0.43,0
0.54742444,0.4535033,0.5031167,-0.9968833,0.47666666,0.42666668,0
0.4293272,0.50306654,-0.51137877,0.98862123,0.44,0.36,1
0.73674166,0.7647825,-0.5049162,0.9950838,0.43,0.67,0
0.1603101,0.8428075,0.5081018,0.9918982,0.42666668,0.086666666,0
0.6317389,0.6985652,-0.5199303,0.9800697,0.43666667,0.57666665,1
0.040750325,0.5202305,0.50058436,-0.99941564,0.016666668,0.42666668,1
0.38970542,0.27352786,0.5064321,0.9935679,0.39666668,0.31666666,0
0.8053826,0.84057367,0.5004381,-0.9995619,0.5566667,0.52,0
0.565344,0.59385854,0.5002336,-0.9997664,0.49,0.42666668,0
0.6823174,0.25794935,0.5005234,0.9994766,0.43,0.6,0
0.9466423,0.7129034,0.5033707,-0.9966293,0.69666666,0.44,0
0.24157584,0.92032295,0.50252825,-0.99747175,0.38666666,0.18666667,1
0.27027193,0.19372636,0.5093287,-0.9906713,0.20666666,0.43666667,1
0.7417945,0.7733078,0.5004409,0.9995591,0.42666668,0.6766667,0
0.7804409,0.28138018,0.507139,0.992861,0.43,0.69,0
0.2617295,0.07288438,0.5229135,-0.9770865,0.18666667,0.43666667,0
0.33743063,0.11175581,-0.50339705,0.99660295,0.42666668,0.33666667,0
0.7618918,0.37020025,0.5246903,-0.9753097,0.68666667,0.42666668,0
0.8021785,0.5830235,0.5088776,0.9911224,0.42666668,0.73,0
0.45379996,0.58439815,0.50260365,0.99739635,0.43666667,0.38,1
0.19037728,0.36649764,0.5011535,0.9988465,0.36,0.11,0
0.072274484,0.9341814,-0.50248986,0.99751014,0.43,0.016666668,0
0.6284169,0.2666166,-0.5049829,0.9950171,0.49,0.56,1
0.26365432,0.7331305,-0.5064976,-0.9935024,0.20666666,0.42666668,1
0.4308247,0.32987487,-0.50600386,-0.99399614,0.37666667,0.44,1
0.46778783,0.5355438,-0.7096902,-0.7903098,0.41666666,0.43,1
0.09025857,0.70422494,-0.5040922,0.9959078,0.42666668,0.026666667,0
0.33579004,0.24722135,-0.52574813,-0.97425187,0.27666667,0.44,1
0.8516356,0.48420182,0.52506405,-0.97493595,0.77666664,0.44,0
0.50166357,0.8815651,0.52473897,0.97526103,0.44,0.42,1
0.64539665,0.5367908,0.53122944,0.96877056,0.43666667,0.56666666,1
0.25889271,0.24921793,0.50213397,-0.99786603,0.17666666,0.42666668,0
0.86177117,0.3729197,-0.52357435,0.97642565,0.42666668,0.7866667,0
0.13892183,0.12149398,-0.5208131,-0.9791869,0.07,0.44,0
0.62874156,0.4926292,0.50683254,0.99316746,0.42666668,0.55,0
0.3431315,0.49933478,-0.5000045,-0.9999955,0.29,0.44,1
0.9396273,0.17176862,-0.5000169,-0.9999831,0.85,0.44,0
0.2696545,0.0718283,0.52285075,-0.97714925,0.19666667,0.43666667,0
0.8937285,0.19084653,0.51305026,0.98694974,0.53,0.6066667,1
0.9102553,0.038440518,-0.50000733,0.99999267,0.84,0.43666667,1
0.89981824,0.7093344,-0.5010967,-0.9989033,0.68666667,0.5566667,0
0.7279888,0.7513199,0.5286869,0.9713131,0.42666668,0.6566667,0
0.10085553,0.5107277,-0.5021709,0.9978291,0.43666667,0.04,1
0.58390635,0.73700196,0.50003546,-0.99996454,0.51666665,0.43666667,0
0.65075207,0.2721753,-0.5030861,-0.9969139,0.5966667,0.42666668,1
0.045690034,0.24104531,-0.52855855,0.97144145,0.37,0.22,0
0.4437148,0.78135985,0.51735455,-0.98264545,0.36666667,0.42666668,0
0.90885633,0.5269221,0.5001796,0.9998204,0.43,0.84,0
0.18154927,0.060043063,-0.50055695,-0.99944305,0.12,0.43,1
0.38536778,0.2068357,-0.519708,0.980292,0.43666667,0.32666665,1
0.7664601,0.86221486,0.5006483,0.9993517,0.43666667,0.68666667,1
0.12462724,0.5067345,-0.5019426,-0.9980574,0.05666667,0.42666668,0
0.3640052,0.35895666,-0.88104844,0.61895156,0.43,0.35666665,0
0.97363603,0.6076949,0.5000098,0.9999902,0.44,0.85,1
0.09119894,0.51902044,0.51787394,-0.98212606,0.026666667,0.43666667,1
0.5938742,0.11723545,0.50095034,0.99904966,0.44,0.53,1
0.6329327,0.4155347,0.82245994,0.67754006,0.42666668,0.52,0
0.70264584,0.26150087,0.5300832,0.9699168,0.43,0.62,0
0.24403787,0.24,-0.43171299,-0.5,0.17333333,0.43333334,0
0.3462887,0.5765893,0.5138319,-0.9861681,0.27,0.41666666,0
0.4249219,0.40936816,-0.51769716,0.98230284,0.43,0.37,0
0.5600263,0.82893485,-0.5149216,0.9850784,0.43333334,0.49666667,1
0.6974748,0.22244574,-0.50290704,0.99709296,0.57,0.63,1
0.9341898,0.26127344,-0.52203983,0.97796017,0.53,0.6766667,1
0.60093004,0.2612097,-0.81279236,0.68720764,0.51,0.5466667,1
0.2536141,0.36978158,0.5549422,0.9450578,0.37666667,0.18,0
0.26386294,0.730451,-0.66445965,0.83554035,0.43,0.20666666,0
0.21564391,0.4212794,-0.50130165,-0.99869835,0.15,0.43,1
0.030714825,0.8502402,-0.5250949,-0.9749051,0.31,0.2,1
0.6178005,0.077745944,0.5061452,0.9938548,0.46,0.48,1
0.3855762,0.93987393,-0.5152549,0.9847451,0.44,0.32666665,1
0.9626701,0.3812336,0.50256306,0.99743694,0.43,0.7866667,0
0.046436317,0.2366347,0.51138496,-0.98861504,0.016666668,0.43666667,1
0.61564755,0.23906136,0.51456034,0.98543966,0.42666668,0.5466667,0
0.16964637,0.3906558,-0.52472216,0.97527784,0.42666668,0.11666667,0
0.025325807,0.8813001,-0.5027061,0.9972939,0.44,0.016666668,1
0.05432504,0.7516154,0.5216453,0.9783547,0.42666668,0.016666668,0
0.15865411,0.8983686,0.5216453,0.9783547,0.43666667,0.07666667,1
0.8616822,0.047524437,0.50274754,-0.99725246,0.7866667,0.43666667,0
0.17241268,0.140124,-0.5210855,-0.9789145,0.12,0.44,1
0.10901946,0.2495157,0.50593334,-0.99406666,0.026666667,0.43666667,0
0.46739218,0.6733799,-0.5229992,0.9770008,0.42666668,0.40666667,0
0.04261251,0.67868257,-0.5118726,0.9881274,0.43666667,0.016666668,1
0.7118292,0.4855833,-0.5187125,0.9812875,0.43666667,0.64666665,1
0.57867193,0.590305,0.50037146,-0.99962854,0.50666666,0.43666667,0
0.06581735,0.90000796,-0.5176718,-0.9823282,0.36,0.13,1
0.44340667,0.4151566,-0.64765453,-0.85234547,0.37666667,0.44,0
0.60416037,0.68022996,-0.5216137,-0.9783863,0.55,0.46,1
0.71588653,0.16369429,0.50528,-0.99472,0.65,0.42666668,1
0.53364116,0.5916896,-0.500011,-0.999989,0.48,0.44,1
0.43068913,0.06476225,-0.5037549,0.9962451,0.43666667,0.38666666,1
0.2821726,0.3497947,0.510453,-0.989547,0.2,0.42666668,0
0.37691414,0.83843464,-0.50000733,0.99999267,0.44,0.31666666,1
0.34524122,0.92378145,0.5002336,-0.9997664,0.38,0.29666665,1
0.28397048,0.7632948,0.700556,-0.799444,0.2,0.27666667,0
0.40012717,0.86247975,0.5012123,-0.9987877,0.33666667,0.36666667,1
0.36594144,0.26260385,0.5006483,0.9993517,0.37666667,0.28666666,0
0.8273642,0.83586156,-0.7096902,-0.7903098,0.6166667,0.67,0
0.65167576,0.5885109,-0.5018338,-0.9981662,0.58666664,0.46,1
0.70628947,0.3597713,0.5115045,-0.9884955,0.62666667,0.42666668,0
0.7551854,0.07934882,0.50281036,0.99718964,0.6,0.47666666,1
0.94891495,0.114201844,0.503059,0.996941,0.7266667,0.52666664,1
0.7820669,0.39824417,-0.52238494,0.97761506,0.44666666,0.71666664,1
0.04543405,0.85138124,-0.5027061,0.9972939,0.43,0.016666668,0
0.52953917,0.427081,0.51511097,-0.98488903,0.46,0.42666668,0
0.53618294,0.22721423,-0.50271815,-0.99728185,0.46666667,0.43666667,0
0.31836605,0.35321248,0.52745646,-0.97254354,0.24,0.42666668,0
0.51759076,0.4336105,0.7345716,0.7654284,0.42666668,0.45,0
0.5924127,0.48487046,-0.5123331,-0.9876669,0.52666664,0.44,1
0.24674529,0.05008362,-0.53767246,-0.96232754,0.18666667,0.43,1
0.5724913,0.41622034,-0.563028,-0.936972,0.50666666,0.44,1
0.15191245,0.50197184,-0.5001899,0.9998101,0.42666668,0.09,0
0.81848115,0.53627896,-0.51305026,0.98694974,0.44,0.75666666,1
0.13028082,0.3232669,-0.75348204,-0.74651796,0.07666667,0.44,1
0.16739722,0.25354,0.5169356,-0.9830644,0.096666664,0.43666667,0
0.3945383,0.45422146,0.5557901,-0.9442099,0.32,0.42666668,0
0.92663985,0.4490303,0.62496537,0.87503463,0.42666668,0.85,0
0.4639328,0.44972977,0.5000376,0.9999624,0.43666667,0.39,1
0.5005344,0.13778572,0.5026144,-0.9973856,0.42,0.43,0
0.16224916,0.5866757,-0.5065934,-0.9934066,0.096666664,0.43666667,1
0.17993692,0.697971,0.5324936,-0.9675064,0.15,0.29666665,1
0.15754074,0.1983932,-0.5034501,-0.9965499,0.10666667,0.44,1
0.3999266,0.18474755,-0.5184461,0.9815539,0.43666667,0.33666667,1
0.7920145,0.19549558,-0.5001835,0.9998165,0.67,0.61,1
0.57380205,0.4161213,0.5197719,0.9802281,0.43666667,0.50666666,1
0.8839617,0.9526194,0.500038,0.999962,0.42666668,0.81666666,0
0.13473606,0.07207165,-0.512229,-0.987771,0.07,0.43,1
0.12730052,0.29736525,0.5008548,0.9991452,0.3,0.16,0
0.55500555,0.91104305,-0.5174994,0.9825006,0.43666667,0.48666668,1
0.5496703,0.7527415,-0.5033929,0.9966071,0.43666667,0.48666668,1
0.78261364,0.14137655,-0.5096581,-0.9903419,0.72,0.43,1
0.37022954,0.15676804,-0.50000626,-0.99999374,0.31666666,0.43,1
0.4112374,0.60621786,-0.50380784,0.99619216,0.44,0.35,1
0.66616356,0.08981187,0.7287714,0.7712286,0.43666667,0.52,1
0.61140144,0.73353,-0.51517564,0.98482436,0.42666668,0.5566667,0
0.81302273,0.8929073,-0.50001127,0.99998873,0.43,0.76,0
0.48085514,0.4606286,0.50553745,-0.99446255,0.4,0.43666667,0
0.12725823,0.12673365,-0.50522786,-0.99477214,0.06,0.43,0
0.0616692,0.9095143,-0.5044998,0.9955002,0.43,0.016666668,0
0.8939611,0.2111626,-0.5152549,0.9847451,0.66,0.62666667,1
0.40370852,0.9001334,-0.5009277,-0.9990723,0.36,0.43666667,1
0.10650242,0.21617353,0.5138262,0.9861738,0.20666666,0.24,0
0.89070934,0.6126604,0.5011229,0.9988771,0.43666667,0.82,1
0.8242605,0.17768301,0.5049162,0.9950838,0.5,0.57666665,1
0.6124471,0.8858185,0.50326645,-0.99673355,0.51666665,0.43,0
0.38593504,0.30491075,0.50750417,-0.99249583,0.31,0.44,0
0.8331414,0.7888181,0.50067776,0.99932224,0.43666667,0.76666665,1
0.7110873,0.27913654,0.52169174,-0.97830826,0.64,0.42666668,0
0.45256728,0.23918723,0.5184049,-0.9815951,0.37,0.43,0
0.6977799,0.4777909,0.5014426,0.9985574,0.43666667,0.6166667,1
0.739422,0.38003567,0.5198449,-0.9801551,0.6566667,0.42666668,0
0.32401824,0.56626695,0.5011535,0.9988465,0.44,0.25,1
0.87345445,0.5708045,0.52488583,0.97511417,0.44,0.8,1
0.6116497,0.23439348,-0.5021835,0.9978165,0.48,0.56,1
0.9390288,0.67790735,-0.5065621,0.9934379,0.44,0.85,1
0.4121225,0.17596956,0.52278644,0.97721356,0.37666667,0.34666666,0
0.41639256,0.82677704,0.50289893,0.99710107,0.44,0.35,1
0.3686177,0.2136793,-0.53767246,-0.96232754,0.31666666,0.44,1
0.4938523,0.40610757,-0.50003225,0.99996775,0.44,0.44,1
0.7628699,0.43637937,0.989443,0.510557,0.44,0.5366667,1
0.7760112,0.66,0.49475977,0.5,0.43333334,0.6933333,1
0.7876037,0.74570715,0.5007817,-0.9992183,0.6666667,0.44,0
0.19812618,0.09249391,0.5020201,-0.9979799,0.12666667,0.43666667,0
0.6226285,0.25635952,0.5037048,-0.9962952,0.55,0.42666668,0
0.07979049,0.9005196,-0.51769716,0.98230284,0.43,0.03,0
0.016883543,0.049985997,0.67506063,0.82493937,0.046666667,0.41,0
0.7443716,0.05673605,-0.5153504,0.9846496,0.68,0.47,1
0.46669206,0.50363594,0.6409517,-0.8590483,0.4,0.42666668,0
0.6043761,0.31454498,-0.72333735,0.77666265,0.48,0.5566667,1
0.28887522,0.094338104,0.5293062,0.9706938,0.22666667,0.35666665,0
0.72593766,0.49782777,0.5000669,0.9999331,0.43666667,0.65,1
0.94523174,0.2589961,0.51203626,-0.98796374,0.85,0.43666667,0
0.36172193,0.31135526,0.51504123,-0.98495877,0.28,0.43,0
0.9267318,0.51932526,-0.5093961,0.9906039,0.44,0.85,1
0.59663874,0.3276187,0.52196765,-0.97803235,0.51666665,0.43666667,0
0.4430941,0.71830404,0.592285,-0.907715,0.37,0.40666667,0
0.8679007,0.87392426,0.9607204,-0.5392796,0.61,0.42666668,0
0.6358817,0.85914195,-0.5007994,-0.9992006,0.54,0.53,0
0.31687033,0.78950083,0.50000465,0.99999535,0.43,0.23666666,0
0.06549162,0.78888047,0.5184049,-0.9815951,0.25,0.25,1
0.7233507,0.6442212,0.5301206,-0.9698794,0.64666665,0.44,0
0.5326966,0.31195956,0.5315452,0.9684548,0.43666667,0.45666668,1
0.60520136,0.5624703,0.50030553,0.99969447,0.43666667,0.52666664,1
0.10698365,0.54162765,-0.5289393,-0.9710607,0.046666667,0.42666668,1
0.7360911,0.19171439,-0.5010024,0.9989976,0.61,0.6066667,1
0.030273244,0.6307929,0.50586885,-0.99413115,0.09,0.42666668,1
0.8267808,0.15851218,-0.5010391,0.9989609,0.72,0.5566667,1
0.38000602,0.07837613,-0.5,1.0,0.39666668,0.38,0
0.98224694,0.95958555,-0.6629521,0.8370479,0.43666667,0.85,1
0.69691885,0.35843816,-0.50000733,0.99999267,0.52,0.63666666,1
0.53089327,0.9128462,0.5059156,0.9940844,0.43,0.46,0
0.62628335,0.7617586,0.5000169,-0.9999831,0.56,0.43,1
0.73446125,0.26791576,0.50065637,0.99934363,0.43,0.66,0
0.19213225,0.46412554,-0.80934626,-0.69065374,0.17666666,0.43,1
0.3563634,0.7363591,-0.50374675,-0.99625325,0.3,0.43666667,1
0.38075987,0.12581427,0.5069252,-0.9930748,0.31,0.43,0
0.32934135,0.28879362,-0.50004643,0.99995357,0.43666667,0.27666667,1
0.3947134,0.6780883,-0.50558007,0.99441993,0.44,0.33,1
0.7213056,0.5759581,-0.51517564,0.98482436,0.42666668,0.6566667,0
0.1561611,0.52838385,-0.50314355,-0.99685645,0.096666664,0.42666668,1
0.6262491,0.8789679,-0.5000194,-0.9999806,0.53,0.53,0
0.5439035,0.7969999,0.50003546,-0.99996454,0.47666666,0.43666667,0
0.26512176,0.24727868,0.5026387,-0.9973613,0.18666667,0.44,0
0.91200453,0.844298,0.5064255,-0.9935745,0.56666666,0.62,0
0.4564946,0.6865926,-0.50342226,-0.99657774,0.39,0.44,1
0.3663457,0.32291347,0.50001204,-0.99998796,0.3,0.43,1
0.14342368,0.5794487,0.5045156,-0.9954844,0.08,0.43,1
0.9308106,0.042965356,0.5093359,-0.9906641,0.85,0.43666667,0
0.08458702,0.4816419,-0.5003829,0.9996171,0.42666668,0.026666667,0
0.7552885,0.5700919,-0.5235439,0.9764561,0.43,0.69666666,0
0.41974777,0.7090253,-0.50087637,0.99912363,0.43,0.36666667,0
0.51804936,0.50052685,-0.52574813,-0.97425187,0.45666668,0.44,1
0.30174083,0.72094667,-0.50203097,-0.99796903,0.25,0.43666667,1
0.7969203,0.20843928,-0.50000733,0.99999267,0.67,0.6066667,1
0.40231237,0.16268767,0.5045373,-0.9954627,0.32666665,0.43,0
0.8095369,0.2222283,-0.5179022,-0.9820978,0.74,0.44,0
0.5601036,0.14812362,-0.52192074,-0.97807926,0.49666667,0.43,1
